"Pathway","Exposure","Mediator","Outcome","individual_IE","PIP_individual_IE","IED","PIP_IED","IEC","PIP_IEC"
"Cell cycle","CNA_CCNB1","mRNA_CCNB1","Drug_dacomitinib","0.00025182","0.0289","0.00022955","0.0277","2.227e-05","0.0051"
"Cell cycle","CNA_CCNB1","mRNA_CDK1","Drug_dacomitinib","-4.182e-05","0.028","-2.47e-06","0.0022","-3.935e-05","0.0273"
"Cell cycle","CNA_CCNB1","mRNA_CCNE2","Drug_dacomitinib","1.46e-05","0.0038","1.295e-05","0.0019","1.64e-06","0.002"
"Cell cycle","CNA_CCNB1","Protein_CDK1","Drug_dacomitinib","-6.99e-05","0.0136","-7.515e-05","0.0093","5.25e-06","0.0046"
"Cell cycle","CNA_CCNB1","Protein_CCNB1","Drug_dacomitinib","2.153e-05","0.015","1.312e-05","0.0114","8.41e-06","0.0043"
"Cell cycle","CNA_CCNB1","Protein_CCNE1","Drug_dacomitinib","5e-08","0.0024","6.5e-07","0.0018","-6e-07","6e-04"
"Cell cycle","CNA_CCNB1","Protein_CCNE2","Drug_dacomitinib","0.00011321","0.0215","0.00010365","0.0084","9.56e-06","0.0143"
"Cell cycle","CNA_CCNB1","Protein_FOXM1","Drug_dacomitinib","-1.712e-05","0.0119","-1.834e-05","0.0029","1.22e-06","0.0093"
"Cell cycle","CNA_CCNB1","Protein_CDKN1B","Drug_dacomitinib","-1.49e-05","0.0072","-1.13e-05","0.0017","-3.6e-06","0.0056"
"Cell cycle","CNA_CCNB1","Protein_PCNA","Drug_dacomitinib","-1.641e-05","0.0154","-1.36e-06","0.0015","-1.505e-05","0.0139"
"Cell cycle","CNA_CCNE2","mRNA_CCNE1","Drug_dacomitinib","-0.00013703","0.0164","-0.00013666","0.0158","-3.7e-07","9e-04"
"Cell cycle","CNA_CCNE2","mRNA_FOXM1","Drug_dacomitinib","-1.52e-06","0.0062","-4.32e-06","0.001","2.8e-06","0.0053"
"Cell cycle","CNA_CCNE2","mRNA_CDKN1B","Drug_dacomitinib","-4.618e-05","0.012","-4.101e-05","0.0014","-5.17e-06","0.0108"
"Cell cycle","CNA_CCNE2","mRNA_PCNA","Drug_dacomitinib","1.99e-05","0.0169","1.634e-05","9e-04","3.56e-06","0.0167"
"Cell cycle","CNA_CCNE2","mRNA_CCNB1","Drug_dacomitinib","-1.252e-05","0.0093","-1.412e-05","0.0022","1.6e-06","0.0076"
"Cell cycle","CNA_CCNE2","mRNA_CDK1","Drug_dacomitinib","-3.04e-06","0.0185","-1.62e-06","0.0086","-1.42e-06","0.0128"
"Cell cycle","CNA_CCNE2","mRNA_CCNE2","Drug_dacomitinib","-1.419e-05","0.0225","-1.065e-05","0.0195","-3.54e-06","0.0051"
"Cell cycle","CNA_CCNE2","Protein_CDK1","Drug_dacomitinib","-0.00070503","0.0273","-0.0006929","0.0252","-1.213e-05","0.0023"
"Cell cycle","CNA_CCNE2","Protein_CCNB1","Drug_dacomitinib","-1.04e-05","0.0072","-1.203e-05","0.0026","1.63e-06","0.005"
"Cell cycle","CNA_CCNE2","Protein_CCNE1","Drug_dacomitinib","-7.58e-06","0.0021","-5.44e-06","9e-04","-2.14e-06","0.0014"
"Cell cycle","CNA_CCNE2","Protein_CCNE2","Drug_dacomitinib","-1.689e-05","0.0149","-3.292e-05","0.0046","1.603e-05","0.0108"
"Cell cycle","CNA_CCNE2","Protein_FOXM1","Drug_dacomitinib","-2.78e-06","0.0045","6.62e-06","0.0012","-9.4e-06","0.0034"
"Cell cycle","CNA_CCNE2","Protein_CDKN1B","Drug_dacomitinib","1.603e-05","0.0061","1.231e-05","0.004","3.71e-06","0.0021"
"Cell cycle","CNA_CCNE2","Protein_PCNA","Drug_dacomitinib","7.35e-05","0.0087","7.185e-05","0.0042","1.64e-06","0.0047"
"Cell cycle","mRNA_CCNE1","Protein_CDK1","Drug_dacomitinib","0.0001771","0.0311","-4.762e-05","0.008","0.00022472","0.0239"
"Cell cycle","mRNA_CCNE1","Protein_CCNB1","Drug_dacomitinib","-4.03e-05","0.0135","-3.908e-05","0.0055","-1.22e-06","0.0094"
"Cell cycle","mRNA_CCNE1","Protein_CCNE1","Drug_dacomitinib","-0.00010491","0.029","-0.00010194","0.029","-2.98e-06","0.0011"
"Cell cycle","mRNA_CCNE1","Protein_CCNE2","Drug_dacomitinib","-3.581e-05","0.0232","-0.00011593","0.0051","8.012e-05","0.019"
"Cell cycle","mRNA_CCNE1","Protein_FOXM1","Drug_dacomitinib","3.802e-05","0.0104","1.614e-05","0.0038","2.188e-05","0.0078"
"Cell cycle","mRNA_CCNE1","Protein_CDKN1B","Drug_dacomitinib","-4.077e-05","0.0099","-4.609e-05","0.0033","5.32e-06","0.0067"
"Cell cycle","mRNA_CCNE1","Protein_PCNA","Drug_dacomitinib","3.883e-05","0.0231","-4.46e-06","0.0108","4.329e-05","0.0129"
"Cell cycle","mRNA_FOXM1","Protein_CDK1","Drug_dacomitinib","5.436e-05","0.0287","8.51e-05","0.0094","-3.074e-05","0.0198"
"Cell cycle","mRNA_FOXM1","Protein_CCNB1","Drug_dacomitinib","0.00010961","0.0308","4.005e-05","0.0038","6.956e-05","0.0285"
"Cell cycle","mRNA_FOXM1","Protein_CCNE1","Drug_dacomitinib","6.064e-05","0.0191","5.817e-05","0.018","2.47e-06","0.0019"
"Cell cycle","mRNA_FOXM1","Protein_CCNE2","Drug_dacomitinib","0.0008541","0.0875","0.00022322","0.0051","0.00063088","0.0851"
"Cell cycle","mRNA_FOXM1","Protein_FOXM1","Drug_dacomitinib","-8.144e-05","0.0294","-0.00010022","0.0276","1.878e-05","0.0065"
"Cell cycle","mRNA_FOXM1","Protein_CDKN1B","Drug_dacomitinib","5.762e-05","0.0124","5.165e-05","0.0041","5.96e-06","0.0085"
"Cell cycle","mRNA_FOXM1","Protein_PCNA","Drug_dacomitinib","6.999e-05","0.0224","0.0001021","0.0053","-3.211e-05","0.0185"
"Cell cycle","mRNA_CDKN1B","Protein_CDK1","Drug_dacomitinib","0.00184911","0.0573","0.00179391","0.0487","5.519e-05","0.0099"
"Cell cycle","mRNA_CDKN1B","Protein_CCNB1","Drug_dacomitinib","-2.571e-05","0.0143","-9.79e-06","0.0011","-1.593e-05","0.014"
"Cell cycle","mRNA_CDKN1B","Protein_CCNE1","Drug_dacomitinib","4.88e-06","0.0079","3.11e-06","0.0059","1.77e-06","0.0023"
"Cell cycle","mRNA_CDKN1B","Protein_CCNE2","Drug_dacomitinib","0.00033539","0.0452","0.00032078","0.0225","1.461e-05","0.0268"
"Cell cycle","mRNA_CDKN1B","Protein_FOXM1","Drug_dacomitinib","-3.809e-05","0.0137","-2.097e-05","0.0034","-1.712e-05","0.0115"
"Cell cycle","mRNA_CDKN1B","Protein_CDKN1B","Drug_dacomitinib","0.00263682","0.0696","0.00263538","0.0691","1.44e-06","0.0042"
"Cell cycle","mRNA_CDKN1B","Protein_PCNA","Drug_dacomitinib","-1.732e-05","0.0061","-1.347e-05","0.0022","-3.85e-06","0.0041"
"Cell cycle","mRNA_PCNA","Protein_CDK1","Drug_dacomitinib","0.00011147","0.0181","9.884e-05","0.0115","1.263e-05","0.0066"
"Cell cycle","mRNA_PCNA","Protein_CCNB1","Drug_dacomitinib","5.28e-06","0.0144","3.57e-06","0.0017","1.71e-06","0.0144"
"Cell cycle","mRNA_PCNA","Protein_CCNE1","Drug_dacomitinib","8.3e-07","0.0028","2.49e-06","9e-04","-1.66e-06","0.002"
"Cell cycle","mRNA_PCNA","Protein_CCNE2","Drug_dacomitinib","-9.133e-05","0.0223","-0.0001418","0.0123","5.047e-05","0.012"
"Cell cycle","mRNA_PCNA","Protein_FOXM1","Drug_dacomitinib","7.19e-06","0.005","1.383e-05","0.0018","-6.64e-06","0.0036"
"Cell cycle","mRNA_PCNA","Protein_CDKN1B","Drug_dacomitinib","9.3e-06","0.0054","2.177e-05","0.0033","-1.246e-05","0.0021"
"Cell cycle","mRNA_PCNA","Protein_PCNA","Drug_dacomitinib","-0.00055785","0.0249","-0.00054328","0.0229","-1.457e-05","0.0026"
"Cell cycle","mRNA_CCNB1","Protein_CDK1","Drug_dacomitinib","-1.676e-05","0.0213","-2.12e-06","0.0161","-1.464e-05","0.0054"
"Cell cycle","mRNA_CCNB1","Protein_CCNB1","Drug_dacomitinib","-0.00015696","0.0251","-0.00013481","0.0207","-2.215e-05","0.0063"
"Cell cycle","mRNA_CCNB1","Protein_CCNE1","Drug_dacomitinib","2.1e-07","0.0022","-1.48e-06","0.0011","1.68e-06","0.0012"
"Cell cycle","mRNA_CCNB1","Protein_CCNE2","Drug_dacomitinib","-2.906e-05","0.0274","8.143e-05","0.0074","-0.00011049","0.0214"
"Cell cycle","mRNA_CCNB1","Protein_FOXM1","Drug_dacomitinib","4.175e-05","0.023","-4.32e-06","0.0043","4.607e-05","0.0202"
"Cell cycle","mRNA_CCNB1","Protein_CDKN1B","Drug_dacomitinib","2.274e-05","0.0124","-9.51e-06","0.003","3.225e-05","0.01"
"Cell cycle","mRNA_CCNB1","Protein_PCNA","Drug_dacomitinib","0.00042451","0.0451","5.556e-05","0.0054","0.00036896","0.0426"
"Cell cycle","mRNA_CDK1","Protein_CDK1","Drug_dacomitinib","0.00018428","0.0211","0.00015494","0.0124","2.934e-05","0.0089"
"Cell cycle","mRNA_CDK1","Protein_CCNB1","Drug_dacomitinib","8.24e-06","0.012","-1.452e-05","0.0027","2.277e-05","0.0103"
"Cell cycle","mRNA_CDK1","Protein_CCNE1","Drug_dacomitinib","-9.97e-06","0.0111","-8.35e-06","0.0101","-1.62e-06","0.001"
"Cell cycle","mRNA_CDK1","Protein_CCNE2","Drug_dacomitinib","0.00019098","0.0354","0.00013259","0.0222","5.838e-05","0.015"
"Cell cycle","mRNA_CDK1","Protein_FOXM1","Drug_dacomitinib","-6.67e-06","0.0074","-2.69e-06","0.0024","-3.98e-06","0.0051"
"Cell cycle","mRNA_CDK1","Protein_CDKN1B","Drug_dacomitinib","4.813e-05","0.0077","2.172e-05","0.0043","2.641e-05","0.0038"
"Cell cycle","mRNA_CDK1","Protein_PCNA","Drug_dacomitinib","1.802e-05","0.0107","5e-06","0.005","1.303e-05","0.0058"
"Cell cycle","mRNA_CCNE2","Protein_CDK1","Drug_dacomitinib","0.00013099","0.0177","0.00011809","0.0094","1.29e-05","0.0087"
"Cell cycle","mRNA_CCNE2","Protein_CCNB1","Drug_dacomitinib","-2.079e-05","0.009","-3.85e-06","5e-04","-1.694e-05","0.0086"
"Cell cycle","mRNA_CCNE2","Protein_CCNE1","Drug_dacomitinib","7.01e-06","0.0052","8.82e-06","0.0035","-1.81e-06","0.002"
"Cell cycle","mRNA_CCNE2","Protein_CCNE2","Drug_dacomitinib","-0.00388264","0.1254","-0.00386788","0.1247","-1.476e-05","0.0056"
"Cell cycle","mRNA_CCNE2","Protein_FOXM1","Drug_dacomitinib","3.55e-05","0.0217","9.86e-06","0.0018","2.564e-05","0.0209"
"Cell cycle","mRNA_CCNE2","Protein_CDKN1B","Drug_dacomitinib","0.00013585","0.0171","6.17e-06","0.0023","0.00012968","0.015"
"Cell cycle","mRNA_CCNE2","Protein_PCNA","Drug_dacomitinib","7.28e-06","0.0083","1.51e-06","0.0054","5.76e-06","0.0031"
"DNA damage response","CNA_ATM","mRNA_RAD51","Drug_dacomitinib","-1.59e-05","0.0058","-3.17e-06","2e-04","-1.273e-05","0.0057"
"DNA damage response","CNA_ATM","mRNA_TP53BP1","Drug_dacomitinib","-7.727e-05","0.0199","-2.728e-05","0.0013","-4.999e-05","0.0194"
"DNA damage response","CNA_ATM","mRNA_XRCC1","Drug_dacomitinib","-1.87e-06","0.0332","5.496e-05","0.0089","-5.682e-05","0.0278"
"DNA damage response","CNA_ATM","mRNA_XRCC5","Drug_dacomitinib","1.973e-05","0.0048","1.696e-05","9e-04","2.77e-06","0.0042"
"DNA damage response","CNA_ATM","mRNA_RAD50","Drug_dacomitinib","-2.846e-05","0.0108","-2.24e-06","9e-04","-2.622e-05","0.0101"
"DNA damage response","CNA_ATM","mRNA_BRCA2","Drug_dacomitinib","8.86e-06","0.0068","-2.3e-07","0.0013","9.08e-06","0.0056"
"DNA damage response","CNA_ATM","mRNA_TP53","Drug_dacomitinib","-2.819e-05","0.0161","1.829e-05","0.0042","-4.648e-05","0.012"
"DNA damage response","CNA_ATM","mRNA_ATM","Drug_dacomitinib","0.00773105","0.2005","0.00761337","0.2005","0.00011768","0.0188"
"DNA damage response","CNA_ATM","mRNA_CHEK1","Drug_dacomitinib","-5.93e-06","0.0247","7.19e-06","0.0046","-1.313e-05","0.023"
"DNA damage response","CNA_ATM","mRNA_CHEK2","Drug_dacomitinib","-6.838e-05","0.0353","1.373e-05","0.0066","-8.21e-05","0.03"
"DNA damage response","CNA_ATM","Protein_TP53BP1","Drug_dacomitinib","1.105e-05","0.0156","5.63e-06","0.0019","5.43e-06","0.0147"
"DNA damage response","CNA_ATM","Protein_ATM","Drug_dacomitinib","-1.342e-05","0.0137","-3.265e-05","0.0095","1.923e-05","0.0059"
"DNA damage response","CNA_ATM","Protein_BRCA2","Drug_dacomitinib","-6.297e-05","0.0163","-5.196e-05","0.011","-1.101e-05","0.0053"
"DNA damage response","CNA_ATM","Protein_CHEK1","Drug_dacomitinib","-5.56e-06","0.0072","1.42e-06","0.0018","-6.99e-06","0.0059"
"DNA damage response","CNA_ATM","Protein_CHEK2","Drug_dacomitinib","7.49e-06","0.0108","1.71e-06","0.0035","5.79e-06","0.0075"
"DNA damage response","CNA_ATM","Protein_XRCC5","Drug_dacomitinib","-5.3e-06","0.0076","-9.54e-06","0.0021","4.24e-06","0.0056"
"DNA damage response","CNA_ATM","Protein_MRE11A","Drug_dacomitinib","2.118e-05","0.0083","2.08e-05","0.0024","3.9e-07","0.0063"
"DNA damage response","CNA_ATM","Protein_TP53","Drug_dacomitinib","-0.00198807","0.0856","-0.00183649","0.0599","-0.00015158","0.0273"
"DNA damage response","CNA_ATM","Protein_RAD50","Drug_dacomitinib","1.185e-05","0.0075","1.232e-05","0.0062","-4.7e-07","0.0014"
"DNA damage response","CNA_ATM","Protein_RAD51","Drug_dacomitinib","-5.306e-05","0.0141","-1.99e-05","0.0032","-3.316e-05","0.0115"
"DNA damage response","CNA_ATM","Protein_XRCC1","Drug_dacomitinib","-1.39e-06","0.003","-3.2e-07","2e-04","-1.07e-06","0.0028"
"DNA damage response","CNA_CHEK1","mRNA_RAD51","Drug_dacomitinib","-3.1e-05","0.016","1.16e-05","7e-04","-4.259e-05","0.0159"
"DNA damage response","CNA_CHEK1","mRNA_TP53BP1","Drug_dacomitinib","-3.294e-05","0.0113","-2.291e-05","7e-04","-1.003e-05","0.0109"
"DNA damage response","CNA_CHEK1","mRNA_XRCC1","Drug_dacomitinib","0.00032985","0.0562","0.00033752","0.0412","-7.67e-06","0.0251"
"DNA damage response","CNA_CHEK1","mRNA_XRCC5","Drug_dacomitinib","-6.038e-05","0.0214","-1.151e-05","0.0017","-4.886e-05","0.0205"
"DNA damage response","CNA_CHEK1","mRNA_RAD50","Drug_dacomitinib","1.937e-05","0.0102","-1.406e-05","0.005","3.343e-05","0.0077"
"DNA damage response","CNA_CHEK1","mRNA_BRCA2","Drug_dacomitinib","-7.54e-06","0.0216","-2.455e-05","0.0037","1.701e-05","0.0193"
"DNA damage response","CNA_CHEK1","mRNA_TP53","Drug_dacomitinib","5.324e-05","0.0127","4.294e-05","0.003","1.03e-05","0.0104"
"DNA damage response","CNA_CHEK1","mRNA_ATM","Drug_dacomitinib","-0.00010189","0.1387","-2.612e-05","0.0265","-7.576e-05","0.1245"
"DNA damage response","CNA_CHEK1","mRNA_CHEK1","Drug_dacomitinib","6.373e-05","0.0376","5.254e-05","0.0359","1.118e-05","0.0141"
"DNA damage response","CNA_CHEK1","mRNA_CHEK2","Drug_dacomitinib","0.00027329","0.0841","0.00019551","0.0124","7.778e-05","0.0759"
"DNA damage response","CNA_CHEK1","Protein_TP53BP1","Drug_dacomitinib","2.016e-05","0.008","1.956e-05","0.0037","5.9e-07","0.0052"
"DNA damage response","CNA_CHEK1","Protein_ATM","Drug_dacomitinib","-4.879e-05","0.0085","-3.203e-05","0.0016","-1.677e-05","0.0071"
"DNA damage response","CNA_CHEK1","Protein_BRCA2","Drug_dacomitinib","5.076e-05","0.008","5.289e-05","0.0062","-2.12e-06","0.0021"
"DNA damage response","CNA_CHEK1","Protein_CHEK1","Drug_dacomitinib","0.00016452","0.0162","0.00015949","0.0142","5.03e-06","0.0046"
"DNA damage response","CNA_CHEK1","Protein_CHEK2","Drug_dacomitinib","1.132e-05","0.0111","9.18e-06","0.0013","2.15e-06","0.0098"
"DNA damage response","CNA_CHEK1","Protein_XRCC5","Drug_dacomitinib","-4.94e-06","0.0079","-8.99e-06","0.0045","4.06e-06","0.0037"
"DNA damage response","CNA_CHEK1","Protein_MRE11A","Drug_dacomitinib","-1.006e-05","0.0047","-5.87e-06","6e-04","-4.2e-06","0.0045"
"DNA damage response","CNA_CHEK1","Protein_TP53","Drug_dacomitinib","-0.00017472","0.0335","-0.0001474","0.0156","-2.732e-05","0.018"
"DNA damage response","CNA_CHEK1","Protein_RAD50","Drug_dacomitinib","6.04e-06","0.0021","3.99e-06","6e-04","2.05e-06","0.0015"
"DNA damage response","CNA_CHEK1","Protein_RAD51","Drug_dacomitinib","0.0003216","0.0492","2.207e-05","0.0039","0.00029953","0.0477"
"DNA damage response","CNA_CHEK1","Protein_XRCC1","Drug_dacomitinib","-2.906e-05","0.0044","-2.645e-05","0.0029","-2.61e-06","0.0015"
"DNA damage response","CNA_BRCA2","mRNA_RAD51","Drug_dacomitinib","-5.3e-07","0.0124","-5e-08","1e-04","-4.8e-07","0.0123"
"DNA damage response","CNA_BRCA2","mRNA_TP53BP1","Drug_dacomitinib","-7.15e-06","0.0073","-1.13e-05","0.0035","4.16e-06","0.0043"
"DNA damage response","CNA_BRCA2","mRNA_XRCC1","Drug_dacomitinib","8.664e-05","0.0211","4.14e-05","0.0063","4.523e-05","0.0161"
"DNA damage response","CNA_BRCA2","mRNA_XRCC5","Drug_dacomitinib","1.55e-06","0.0044","3.1e-07","0.0018","1.24e-06","0.0038"
"DNA damage response","CNA_BRCA2","mRNA_RAD50","Drug_dacomitinib","-3.267e-05","0.0213","-1.306e-05","0.0025","-1.961e-05","0.0205"
"DNA damage response","CNA_BRCA2","mRNA_BRCA2","Drug_dacomitinib","-0.00018549","0.0275","-0.00018479","0.0273","-6.9e-07","0.002"
"DNA damage response","CNA_BRCA2","mRNA_TP53","Drug_dacomitinib","-3.695e-05","0.0072","-2.784e-05","0.0032","-9.11e-06","0.0044"
"DNA damage response","CNA_BRCA2","mRNA_ATM","Drug_dacomitinib","9.052e-05","0.0505","0.00015898","0.0074","-6.846e-05","0.0457"
"DNA damage response","CNA_BRCA2","mRNA_CHEK1","Drug_dacomitinib","-4.902e-05","0.0276","1.08e-06","0.0037","-5.01e-05","0.0265"
"DNA damage response","CNA_BRCA2","mRNA_CHEK2","Drug_dacomitinib","0.00012311","0.0368","8.713e-05","0.0083","3.598e-05","0.0293"
"DNA damage response","CNA_BRCA2","Protein_TP53BP1","Drug_dacomitinib","6.71e-05","0.0179","5.857e-05","0.0134","8.54e-06","0.0062"
"DNA damage response","CNA_BRCA2","Protein_ATM","Drug_dacomitinib","9.42e-06","0.0169","-1.06e-06","6e-04","1.049e-05","0.0167"
"DNA damage response","CNA_BRCA2","Protein_BRCA2","Drug_dacomitinib","1.537e-05","0.0066","2.389e-05","0.0036","-8.52e-06","0.0031"
"DNA damage response","CNA_BRCA2","Protein_CHEK1","Drug_dacomitinib","-2.136e-05","0.0028","-2.298e-05","0.0013","1.63e-06","0.0016"
"DNA damage response","CNA_BRCA2","Protein_CHEK2","Drug_dacomitinib","-2.4e-07","0.0187","1.388e-05","0.0075","-1.412e-05","0.0116"
"DNA damage response","CNA_BRCA2","Protein_XRCC5","Drug_dacomitinib","-4.396e-05","0.0095","-3.526e-05","0.0021","-8.7e-06","0.0076"
"DNA damage response","CNA_BRCA2","Protein_MRE11A","Drug_dacomitinib","5.52e-06","0.0098","-3.78e-06","0.0063","9.29e-06","0.0043"
"DNA damage response","CNA_BRCA2","Protein_TP53","Drug_dacomitinib","-0.0003939","0.0761","-0.00024747","0.0206","-0.00014643","0.0579"
"DNA damage response","CNA_BRCA2","Protein_RAD50","Drug_dacomitinib","-9.82e-06","0.0117","-1.117e-05","0.0063","1.35e-06","0.0066"
"DNA damage response","CNA_BRCA2","Protein_RAD51","Drug_dacomitinib","-6.932e-05","0.0146","-1.423e-05","0.0034","-5.508e-05","0.0115"
"DNA damage response","CNA_BRCA2","Protein_XRCC1","Drug_dacomitinib","-2.75e-06","0.0039","0","0","-2.75e-06","0.0039"
"DNA damage response","CNA_RAD51","mRNA_RAD51","Drug_dacomitinib","1.01e-06","0.0225","6.62e-06","0.0213","-5.62e-06","0.0055"
"DNA damage response","CNA_RAD51","mRNA_TP53BP1","Drug_dacomitinib","-5.45e-06","0.0108","1.862e-05","0.0031","-2.406e-05","0.0086"
"DNA damage response","CNA_RAD51","mRNA_XRCC1","Drug_dacomitinib","6.152e-05","0.0268","6.653e-05","0.0093","-5e-06","0.0202"
"DNA damage response","CNA_RAD51","mRNA_XRCC5","Drug_dacomitinib","-2.284e-05","0.0084","-2.24e-06","0.0024","-2.06e-05","0.0064"
"DNA damage response","CNA_RAD51","mRNA_RAD50","Drug_dacomitinib","-1.192e-05","0.0038","-4.73e-06","0.002","-7.19e-06","0.0022"
"DNA damage response","CNA_RAD51","mRNA_BRCA2","Drug_dacomitinib","2.945e-05","0.0142","-1.89e-06","9e-04","3.134e-05","0.0138"
"DNA damage response","CNA_RAD51","mRNA_TP53","Drug_dacomitinib","3.505e-05","0.0095","2.01e-05","0.0044","1.495e-05","0.0052"
"DNA damage response","CNA_RAD51","mRNA_ATM","Drug_dacomitinib","-5.722e-05","0.0584","3.461e-05","0.0067","-9.182e-05","0.0549"
"DNA damage response","CNA_RAD51","mRNA_CHEK1","Drug_dacomitinib","-4.217e-05","0.0258","4.455e-05","0.0054","-8.672e-05","0.0227"
"DNA damage response","CNA_RAD51","mRNA_CHEK2","Drug_dacomitinib","-0.00112661","0.0968","4.549e-05","0.0087","-0.00117209","0.0915"
"DNA damage response","CNA_RAD51","Protein_TP53BP1","Drug_dacomitinib","1.335e-05","0.0049","7.88e-06","0.0015","5.47e-06","0.0034"
"DNA damage response","CNA_RAD51","Protein_ATM","Drug_dacomitinib","-4.4e-07","0.0072","1.411e-05","0.0023","-1.455e-05","0.0054"
"DNA damage response","CNA_RAD51","Protein_BRCA2","Drug_dacomitinib","0.00150942","0.0485","0.00150678","0.0457","2.64e-06","0.0039"
"DNA damage response","CNA_RAD51","Protein_CHEK1","Drug_dacomitinib","-1.266e-05","0.0056","2.76e-06","0.0015","-1.542e-05","0.0047"
"DNA damage response","CNA_RAD51","Protein_CHEK2","Drug_dacomitinib","-2.633e-05","0.0053","-8.54e-06","0.0016","-1.779e-05","0.0038"
"DNA damage response","CNA_RAD51","Protein_XRCC5","Drug_dacomitinib","-5.64e-06","0.0064","8.83e-06","0.0014","-1.447e-05","0.005"
"DNA damage response","CNA_RAD51","Protein_MRE11A","Drug_dacomitinib","9.46e-06","0.0031","5.16e-06","0.0016","4.29e-06","0.0016"
"DNA damage response","CNA_RAD51","Protein_TP53","Drug_dacomitinib","-0.00076094","0.0548","-0.00074976","0.0378","-1.118e-05","0.0175"
"DNA damage response","CNA_RAD51","Protein_RAD50","Drug_dacomitinib","4.1e-07","0.0023","5.82e-06","7e-04","-5.41e-06","0.0018"
"DNA damage response","CNA_RAD51","Protein_RAD51","Drug_dacomitinib","-0.00012053","0.0125","-0.00010593","0.0082","-1.46e-05","0.0052"
"DNA damage response","CNA_RAD51","Protein_XRCC1","Drug_dacomitinib","3.07e-06","0.0021","2.73e-06","6e-04","3.4e-07","0.0015"
"DNA damage response","CNA_TP53BP1","mRNA_RAD51","Drug_dacomitinib","-2.586e-05","0.012","-2.054e-05","0.0058","-5.32e-06","0.0087"
"DNA damage response","CNA_TP53BP1","mRNA_TP53BP1","Drug_dacomitinib","0.00027371","0.0268","0.00024188","0.0238","3.183e-05","0.0062"
"DNA damage response","CNA_TP53BP1","mRNA_XRCC1","Drug_dacomitinib","-0.00078043","0.0596","-5.805e-05","0.0051","-0.00072237","0.0565"
"DNA damage response","CNA_TP53BP1","mRNA_XRCC5","Drug_dacomitinib","3.367e-05","0.0066","3.151e-05","0.0013","2.15e-06","0.0054"
"DNA damage response","CNA_TP53BP1","mRNA_RAD50","Drug_dacomitinib","-2.344e-05","0.0078","-1.464e-05","0.0039","-8.8e-06","0.0043"
"DNA damage response","CNA_TP53BP1","mRNA_BRCA2","Drug_dacomitinib","1.678e-05","0.0095","-1.28e-06","9e-04","1.806e-05","0.009"
"DNA damage response","CNA_TP53BP1","mRNA_TP53","Drug_dacomitinib","1.416e-05","0.0083","-1.512e-05","0.0027","2.928e-05","0.006"
"DNA damage response","CNA_TP53BP1","mRNA_ATM","Drug_dacomitinib","-0.00110399","0.1053","-5.164e-05","0.0083","-0.00105235","0.1004"
"DNA damage response","CNA_TP53BP1","mRNA_CHEK1","Drug_dacomitinib","2.377e-05","0.013","1.722e-05","0.0034","6.55e-06","0.0099"
"DNA damage response","CNA_TP53BP1","mRNA_CHEK2","Drug_dacomitinib","-0.0002722","0.0389","-1.617e-05","0.0053","-0.00025602","0.0343"
"DNA damage response","CNA_TP53BP1","Protein_TP53BP1","Drug_dacomitinib","-6.5e-07","0.0046","-5e-06","0.0026","4.35e-06","0.002"
"DNA damage response","CNA_TP53BP1","Protein_ATM","Drug_dacomitinib","-2.39e-06","0.0039","-5.4e-06","5e-04","3.01e-06","0.0035"
"DNA damage response","CNA_TP53BP1","Protein_BRCA2","Drug_dacomitinib","0.00028717","0.0186","0.00028172","0.0176","5.45e-06","0.0016"
"DNA damage response","CNA_TP53BP1","Protein_CHEK1","Drug_dacomitinib","-9.28e-06","0.0065","-9.26e-06","0.0026","-2e-08","0.0041"
"DNA damage response","CNA_TP53BP1","Protein_CHEK2","Drug_dacomitinib","1.078e-05","0.0087","5.2e-06","0.0037","5.59e-06","0.005"
"DNA damage response","CNA_TP53BP1","Protein_XRCC5","Drug_dacomitinib","-1.061e-05","0.0064","-7.39e-06","0.0011","-3.22e-06","0.0054"
"DNA damage response","CNA_TP53BP1","Protein_MRE11A","Drug_dacomitinib","9.1e-07","0.0033","-2.5e-07","0.0013","1.16e-06","0.002"
"DNA damage response","CNA_TP53BP1","Protein_TP53","Drug_dacomitinib","-0.00073509","0.0482","-0.00075787","0.038","2.278e-05","0.0112"
"DNA damage response","CNA_TP53BP1","Protein_RAD50","Drug_dacomitinib","-3.43e-06","0.0034","3.6e-07","0.0018","-3.79e-06","0.0016"
"DNA damage response","CNA_TP53BP1","Protein_RAD51","Drug_dacomitinib","1.19e-06","0.0163","9.89e-06","0.0104","-8.71e-06","0.0061"
"DNA damage response","CNA_TP53BP1","Protein_XRCC1","Drug_dacomitinib","3.32e-06","0.0016","4.2e-06","7e-04","-8.7e-07","9e-04"
"DNA damage response","CNA_TP53","mRNA_RAD51","Drug_dacomitinib","1.73e-06","0.0026","5.9e-07","1e-04","1.14e-06","0.0026"
"DNA damage response","CNA_TP53","mRNA_TP53BP1","Drug_dacomitinib","1.125e-05","0.0027","9.92e-06","0.0012","1.32e-06","0.0018"
