"Drug","Pathway","Start","End","Type","Strength"
"afatinib","RAS/MAPK","RPPA_RAF1","RPPA_MAPK8","und",0.0404
"afatinib","RAS/MAPK","RPPA_RAF1","RPPA_MAP2K1","und",0.0387
"afatinib","RAS/MAPK","RPPA_RAF1","RPPA_MAPK14","und",0.0125
"afatinib","RAS/MAPK","RPPA_RAF1","RPPA_RPS6KA1","und",0.1232
"afatinib","RAS/MAPK","RPPA_RAF1","RPPA_YBX1","und",0.7114
"afatinib","RAS/MAPK","RPPA_MAPK1","RPPA_MAPK8","und",0.0557
"afatinib","RAS/MAPK","RPPA_MAPK1","RPPA_MAP2K1","und",0.0213
"afatinib","RAS/MAPK","RPPA_MAPK1","RPPA_MAPK14","und",0.0113
"afatinib","RAS/MAPK","RPPA_MAPK1","RPPA_RPS6KA1","und",0.0746
"afatinib","RAS/MAPK","RPPA_MAPK1","RPPA_YBX1","und",0.5975
"afatinib","RAS/MAPK","RPPA_MAPK8","RPPA_MAP2K1","und",0.0078
"afatinib","RAS/MAPK","RPPA_MAPK8","RPPA_MAPK14","und",0.026
"afatinib","RAS/MAPK","RPPA_MAPK8","RPPA_RPS6KA1","und",0.0157
"afatinib","RAS/MAPK","RPPA_MAPK8","RPPA_YBX1","und",0.0088
"afatinib","RAS/MAPK","RPPA_MAP2K1","RPPA_MAPK14","und",0.0179
"afatinib","RAS/MAPK","RPPA_MAP2K1","RPPA_RPS6KA1","und",0.0682
"afatinib","RAS/MAPK","RPPA_MAP2K1","RPPA_YBX1","und",0.0378
"afatinib","RAS/MAPK","RPPA_MAPK14","RPPA_RPS6KA1","und",0.0341
"afatinib","RAS/MAPK","RPPA_MAPK14","RPPA_YBX1","und",0.0094
"afatinib","RAS/MAPK","RPPA_RPS6KA1","RPPA_YBX1","und",0.0757
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_YBX1","dir",0.0893
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_ARAF","dir",0.0251
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK1","dir",0.022
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK3","dir",0.059
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK8","dir",0.1327
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK14","dir",0.0244
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_RPS6KA1","dir",0.9272
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_RAF1","dir",0.0612
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_MAP2K1","dir",0.1131
"afatinib","RAS/MAPK","CNA_RPS6KA1","mRNA_JUN","dir",0.0533
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_ARAF","dir",0.0518
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_JUN","dir",0.029
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_RAF1","dir",0.0509
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_MAPK1","dir",0.0278
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_MAPK8","dir",0.029
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_MAP2K1","dir",0.033
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_MAPK14","dir",0.039
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_RPS6KA1","dir",0.0735
"afatinib","RAS/MAPK","CNA_RPS6KA1","RPPA_YBX1","dir",0.0665
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_YBX1","dir",0.9885
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_ARAF","dir",0.0332
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_MAPK1","dir",0.028
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_MAPK3","dir",0.0388
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_MAPK8","dir",0.095
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_MAPK14","dir",0.0421
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_RPS6KA1","dir",0.0317
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_RAF1","dir",0.0736
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_MAP2K1","dir",0.023
"afatinib","RAS/MAPK","CNA_YBX1","mRNA_JUN","dir",0.0467
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_ARAF","dir",0.0707
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_JUN","dir",0.027
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_RAF1","dir",0.0552
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_MAPK1","dir",0.0222
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_MAPK8","dir",0.0314
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_MAP2K1","dir",0.044
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_MAPK14","dir",0.0329
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_RPS6KA1","dir",0.0367
"afatinib","RAS/MAPK","CNA_YBX1","RPPA_YBX1","dir",0.0348
"afatinib","RAS/MAPK","CNA_JUN","mRNA_YBX1","dir",0.2278
"afatinib","RAS/MAPK","CNA_JUN","mRNA_ARAF","dir",0.0301
"afatinib","RAS/MAPK","CNA_JUN","mRNA_MAPK1","dir",0.0293
"afatinib","RAS/MAPK","CNA_JUN","mRNA_MAPK3","dir",0.0467
"afatinib","RAS/MAPK","CNA_JUN","mRNA_MAPK8","dir",0.0708
"afatinib","RAS/MAPK","CNA_JUN","mRNA_MAPK14","dir",0.0346
"afatinib","RAS/MAPK","CNA_JUN","mRNA_RPS6KA1","dir",0.0394
"afatinib","RAS/MAPK","CNA_JUN","mRNA_RAF1","dir",0.0547
"afatinib","RAS/MAPK","CNA_JUN","mRNA_MAP2K1","dir",0.0328
"afatinib","RAS/MAPK","CNA_JUN","mRNA_JUN","dir",0.1683
"afatinib","RAS/MAPK","CNA_JUN","RPPA_ARAF","dir",0.0727
"afatinib","RAS/MAPK","CNA_JUN","RPPA_JUN","dir",0.0238
"afatinib","RAS/MAPK","CNA_JUN","RPPA_RAF1","dir",0.0321
"afatinib","RAS/MAPK","CNA_JUN","RPPA_MAPK1","dir",0.024
"afatinib","RAS/MAPK","CNA_JUN","RPPA_MAPK8","dir",0.0319
"afatinib","RAS/MAPK","CNA_JUN","RPPA_MAP2K1","dir",0.0298
"afatinib","RAS/MAPK","CNA_JUN","RPPA_MAPK14","dir",0.0333
"afatinib","RAS/MAPK","CNA_JUN","RPPA_RPS6KA1","dir",0.1692
"afatinib","RAS/MAPK","CNA_JUN","RPPA_YBX1","dir",0.0352
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_YBX1","dir",0.0378
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_ARAF","dir",0.1275
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_MAPK1","dir",0.0264
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_MAPK3","dir",0.0655
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_MAPK8","dir",0.8619
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_MAPK14","dir",0.0541
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_RPS6KA1","dir",0.0364
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_RAF1","dir",0.1076
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_MAP2K1","dir",0.0373
"afatinib","RAS/MAPK","CNA_MAPK8","mRNA_JUN","dir",0.0896
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_ARAF","dir",0.0359
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_JUN","dir",0.0263
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_RAF1","dir",0.0613
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_MAPK1","dir",0.0363
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_MAPK8","dir",0.0313
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_MAP2K1","dir",0.0212
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_MAPK14","dir",0.0357
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_RPS6KA1","dir",0.5483
"afatinib","RAS/MAPK","CNA_MAPK8","RPPA_YBX1","dir",0.0522
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_YBX1","dir",0.0293
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_ARAF","dir",0.0498
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_MAPK1","dir",0.0211
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_MAPK3","dir",0.0357
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_MAPK8","dir",0.0687
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_MAPK14","dir",0.0339
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_RPS6KA1","dir",0.145
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_RAF1","dir",0.0355
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_MAP2K1","dir",0.9776
"afatinib","RAS/MAPK","CNA_MAP2K1","mRNA_JUN","dir",0.113
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_ARAF","dir",0.0616
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_JUN","dir",0.068
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_RAF1","dir",0.0505
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_MAPK1","dir",0.0178
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_MAPK8","dir",0.0288
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_MAP2K1","dir",0.0413
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_MAPK14","dir",0.038
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_RPS6KA1","dir",0.1123
"afatinib","RAS/MAPK","CNA_MAP2K1","RPPA_YBX1","dir",0.0535
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_YBX1","dir",0.047
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_ARAF","dir",0.0214
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_MAPK1","dir",0.0213
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_MAPK3","dir",0.9376
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_MAPK8","dir",0.0305
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_MAPK14","dir",0.0413
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_RPS6KA1","dir",0.0455
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_RAF1","dir",0.0307
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_MAP2K1","dir",0.0355
"afatinib","RAS/MAPK","CNA_MAPK3","mRNA_JUN","dir",0.0538
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_ARAF","dir",0.0827
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_JUN","dir",0.0566
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_RAF1","dir",0.0489
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_MAPK1","dir",0.0254
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_MAPK8","dir",0.0381
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_MAP2K1","dir",0.0276
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_MAPK14","dir",0.0474
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_RPS6KA1","dir",0.0386
"afatinib","RAS/MAPK","CNA_MAPK3","RPPA_YBX1","dir",0.0404
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_YBX1","dir",0.0786
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_ARAF","dir",0.0243
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_MAPK1","dir",0.9972
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_MAPK3","dir",0.1074
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_MAPK8","dir",0.0363
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_MAPK14","dir",0.0239
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_RPS6KA1","dir",0.028
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_RAF1","dir",0.0307
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_MAP2K1","dir",0.0321
"afatinib","RAS/MAPK","CNA_MAPK1","mRNA_JUN","dir",0.0402
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_ARAF","dir",0.0354
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_JUN","dir",0.0338
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_RAF1","dir",0.0324
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_MAPK1","dir",0.0936
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_MAPK8","dir",0.0818
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_MAP2K1","dir",0.025
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_MAPK14","dir",0.0325
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_RPS6KA1","dir",0.0367
"afatinib","RAS/MAPK","CNA_MAPK1","RPPA_YBX1","dir",0.2195
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_YBX1","dir",0.2559
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_ARAF","dir",0.0264
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_MAPK1","dir",0.0308
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_MAPK3","dir",0.2821
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_MAPK8","dir",0.0363
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_MAPK14","dir",0.0373
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_RPS6KA1","dir",0.4798
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_RAF1","dir",0.9888
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_MAP2K1","dir",0.0441
"afatinib","RAS/MAPK","CNA_RAF1","mRNA_JUN","dir",0.1142
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_ARAF","dir",0.0298
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_JUN","dir",0.0441
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_RAF1","dir",0.1295
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_MAPK1","dir",0.0209
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_MAPK8","dir",0.0265
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_MAP2K1","dir",0.0241
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_MAPK14","dir",0.025
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_RPS6KA1","dir",0.0342
"afatinib","RAS/MAPK","CNA_RAF1","RPPA_YBX1","dir",0.0509
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_YBX1","dir",0.0289
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_ARAF","dir",0.0267
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_MAPK1","dir",0.0337
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_MAPK3","dir",0.0439
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_MAPK8","dir",0.1097
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_MAPK14","dir",0.9838
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_RPS6KA1","dir",0.2015
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_RAF1","dir",0.0574
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_MAP2K1","dir",0.041
"afatinib","RAS/MAPK","CNA_MAPK14","mRNA_JUN","dir",0.0381
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_ARAF","dir",0.0671
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_JUN","dir",0.0346
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_RAF1","dir",0.0381
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_MAPK1","dir",0.0203
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_MAPK8","dir",0.0358
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_MAP2K1","dir",0.0234
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_MAPK14","dir",0.0399
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_RPS6KA1","dir",0.1033
"afatinib","RAS/MAPK","CNA_MAPK14","RPPA_YBX1","dir",0.0384
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_YBX1","dir",0.0621
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_ARAF","dir",0.9946
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_MAPK1","dir",0.0277
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_MAPK3","dir",0.0425
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_MAPK8","dir",0.0337
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_MAPK14","dir",0.0315
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_RPS6KA1","dir",0.0455
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_RAF1","dir",0.0342
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_MAP2K1","dir",0.0447
"afatinib","RAS/MAPK","CNA_ARAF","mRNA_JUN","dir",0.0364
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_ARAF","dir",0.051
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_JUN","dir",0.0243
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_RAF1","dir",0.0425
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_MAPK1","dir",0.046
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_MAPK8","dir",0.045
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_MAP2K1","dir",0.0353
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_MAPK14","dir",0.0312
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_RPS6KA1","dir",0.0375
"afatinib","RAS/MAPK","CNA_ARAF","RPPA_YBX1","dir",0.2803
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_ARAF","dir",0.4236
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_JUN","dir",0.0817
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_RAF1","dir",0.1103
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_MAPK1","dir",0.0276
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_MAPK8","dir",0.1058
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_MAP2K1","dir",0.0263
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_MAPK14","dir",0.0437
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_RPS6KA1","dir",0.0902
"afatinib","RAS/MAPK","mRNA_YBX1","RPPA_YBX1","dir",0.0377
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_ARAF","dir",0.0346
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_JUN","dir",0.0298
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_RAF1","dir",0.0351
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_MAPK1","dir",0.0173
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_MAPK8","dir",0.2728
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_MAP2K1","dir",0.0248
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_MAPK14","dir",0.0284
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_RPS6KA1","dir",0.0575
"afatinib","RAS/MAPK","mRNA_ARAF","RPPA_YBX1","dir",0.042
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_ARAF","dir",0.0401
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_JUN","dir",0.0241
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_RAF1","dir",0.0444
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_MAPK1","dir",0.9709
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_MAPK8","dir",0.9336
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_MAP2K1","dir",0.0229
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_MAPK14","dir",0.0476
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_RPS6KA1","dir",0.0416
"afatinib","RAS/MAPK","mRNA_MAPK1","RPPA_YBX1","dir",0.0724
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_ARAF","dir",0.0518
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_JUN","dir",0.2104
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_RAF1","dir",0.0472
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_MAPK1","dir",0.0223
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_MAPK8","dir",0.0529
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_MAP2K1","dir",0.0244
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_MAPK14","dir",0.0282
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_RPS6KA1","dir",0.0374
"afatinib","RAS/MAPK","mRNA_MAPK3","RPPA_YBX1","dir",0.0385
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_ARAF","dir",0.0529
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_JUN","dir",0.1262
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_RAF1","dir",0.0424
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_MAPK1","dir",0.021
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_MAPK8","dir",0.0505
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_MAP2K1","dir",0.018
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_MAPK14","dir",0.0506
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_RPS6KA1","dir",0.0387
"afatinib","RAS/MAPK","mRNA_MAPK8","RPPA_YBX1","dir",0.0328
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_ARAF","dir",0.0463
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_JUN","dir",0.0334
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_RAF1","dir",0.0431
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_MAPK1","dir",0.0479
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_MAPK8","dir",0.067
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_MAP2K1","dir",0.0253
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_MAPK14","dir",0.0838
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_RPS6KA1","dir",0.1365
"afatinib","RAS/MAPK","mRNA_MAPK14","RPPA_YBX1","dir",0.0804
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_ARAF","dir",0.1453
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_JUN","dir",0.1254
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_RAF1","dir",0.347
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_MAPK1","dir",0.0317
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_MAPK8","dir",0.0305
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_MAP2K1","dir",0.0413
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_MAPK14","dir",0.0445
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_RPS6KA1","dir",0.9987
"afatinib","RAS/MAPK","mRNA_RPS6KA1","RPPA_YBX1","dir",0.0503
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_ARAF","dir",0.0609
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_JUN","dir",0.0261
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_RAF1","dir",0.8957
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_MAPK1","dir",0.0338
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_MAPK8","dir",0.043
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_MAP2K1","dir",0.0324
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_MAPK14","dir",0.0363
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_RPS6KA1","dir",0.032
"afatinib","RAS/MAPK","mRNA_RAF1","RPPA_YBX1","dir",0.0577
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_ARAF","dir",0.0718
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_JUN","dir",0.0398
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_RAF1","dir",0.0781
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_MAPK1","dir",0.0336
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_MAPK8","dir",0.0301
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_MAP2K1","dir",0.9938
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_MAPK14","dir",0.04
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_RPS6KA1","dir",0.3653
"afatinib","RAS/MAPK","mRNA_MAP2K1","RPPA_YBX1","dir",0.0547
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_ARAF","dir",0.0888
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_JUN","dir",0.9691
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_RAF1","dir",0.0376
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_MAPK1","dir",0.0166
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_MAPK8","dir",0.0434
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_MAP2K1","dir",0.0286
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_MAPK14","dir",0.1001
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_RPS6KA1","dir",0.0901
"afatinib","RAS/MAPK","mRNA_JUN","RPPA_YBX1","dir",0.1191
"afatinib","RAS/MAPK","CNA_RPS6KA1","Drug_afatinib","dir",0.094
"afatinib","RAS/MAPK","CNA_YBX1","Drug_afatinib","dir",0.0252
"afatinib","RAS/MAPK","CNA_JUN","Drug_afatinib","dir",0.0331
"afatinib","RAS/MAPK","CNA_MAPK8","Drug_afatinib","dir",0.034
"afatinib","RAS/MAPK","CNA_MAP2K1","Drug_afatinib","dir",0.0222
"afatinib","RAS/MAPK","CNA_MAPK3","Drug_afatinib","dir",0.1709
"afatinib","RAS/MAPK","CNA_MAPK1","Drug_afatinib","dir",0.0346
"afatinib","RAS/MAPK","CNA_RAF1","Drug_afatinib","dir",0.0271
"afatinib","RAS/MAPK","CNA_MAPK14","Drug_afatinib","dir",0.0275
"afatinib","RAS/MAPK","CNA_ARAF","Drug_afatinib","dir",0.0502
"afatinib","RAS/MAPK","mRNA_YBX1","Drug_afatinib","dir",0.0248
"afatinib","RAS/MAPK","mRNA_ARAF","Drug_afatinib","dir",0.2149
"afatinib","RAS/MAPK","mRNA_MAPK1","Drug_afatinib","dir",0.0356
"afatinib","RAS/MAPK","mRNA_MAPK3","Drug_afatinib","dir",0.0248
"afatinib","RAS/MAPK","mRNA_MAPK8","Drug_afatinib","dir",0.0589
"afatinib","RAS/MAPK","mRNA_MAPK14","Drug_afatinib","dir",0.097
"afatinib","RAS/MAPK","mRNA_RPS6KA1","Drug_afatinib","dir",0.0479
"afatinib","RAS/MAPK","mRNA_RAF1","Drug_afatinib","dir",0.069
"afatinib","RAS/MAPK","mRNA_MAP2K1","Drug_afatinib","dir",0.0179
