"Pathway","Exposure","Mediator","Outcome","IED","PIP_IED","IEC","PIP_IEC","IE","PIP_IE"
"PI3K/AKT","CNA_AKT1S1","mRNA_PTEN","Drug_dacomitinib","6.98e-06","0.0016","3.283e-05","0.0062","-2.585e-05","0.0074"
"PI3K/AKT","CNA_AKT1S1","mRNA_AKT1S1","Drug_dacomitinib","-0.00043908","0.0286","-2.9e-07","0.0017","-0.00043879","0.0286"
"PI3K/AKT","CNA_AKT1S1","Protein_AKT1","Drug_dacomitinib","-4.53e-06","0.0011","-1.38e-06","0.0065","-3.15e-06","0.0071"
"PI3K/AKT","CNA_AKT1S1","Protein_GSK3B","Drug_dacomitinib","-1.044e-05","0.0028","5.62e-06","0.0087","-1.606e-05","0.0113"
"PI3K/AKT","CNA_AKT1S1","Protein_GSK3A","Drug_dacomitinib","2.962e-05","0.0077","-9.6e-06","0.0047","3.923e-05","0.0114"
"PI3K/AKT","CNA_AKT1S1","Protein_INPP4B","Drug_dacomitinib","-8.62e-06","0.0015","-1.6e-06","0.0029","-7.02e-06","0.0044"
"PI3K/AKT","CNA_AKT1S1","Protein_CDKN1B","Drug_dacomitinib","-6e-07","0.0014","-3.615e-05","0.0152","3.555e-05","0.0166"
"PI3K/AKT","CNA_AKT1S1","Protein_AKT1S1","Drug_dacomitinib","0.00022259","0.0189","-3.558e-05","0.009","0.00025818","0.0264"
"PI3K/AKT","CNA_AKT1S1","Protein_PTEN","Drug_dacomitinib","3.3e-07","0.0018","6.77e-06","0.0064","-6.44e-06","0.008"
"PI3K/AKT","CNA_AKT1S1","Protein_TSC2","Drug_dacomitinib","-2.858e-05","0.0016","1.21e-06","0.0029","-2.979e-05","0.0043"
"PI3K/AKT","CNA_GSK3B","mRNA_GSK3B","Drug_dacomitinib","0.00062212","0.0347","-3.088e-05","0.0041","0.00065299","0.0369"
"PI3K/AKT","CNA_GSK3B","mRNA_TSC2","Drug_dacomitinib","3.74e-06","9e-04","6.78e-06","0.0067","-3.04e-06","0.0072"
"PI3K/AKT","CNA_GSK3B","mRNA_AKT2","Drug_dacomitinib","-7.71e-06","8e-04","-4.48e-06","0.0063","-3.22e-06","0.0071"
"PI3K/AKT","CNA_GSK3B","mRNA_GSK3A","Drug_dacomitinib","-1.015e-05","0.0032","2.992e-05","0.0106","-4.007e-05","0.0132"
"PI3K/AKT","CNA_GSK3B","mRNA_INPP4B","Drug_dacomitinib","4.96e-06","6e-04","5e-08","0.001","4.91e-06","0.0016"
"PI3K/AKT","CNA_GSK3B","mRNA_CDKN1B","Drug_dacomitinib","2.953e-05","0.0046","-1.524e-05","0.0048","4.477e-05","0.0085"
"PI3K/AKT","CNA_GSK3B","mRNA_AKT3","Drug_dacomitinib","4.29e-05","0.005","4.49e-06","0.0043","3.841e-05","0.0092"
"PI3K/AKT","CNA_GSK3B","mRNA_AKT1","Drug_dacomitinib","2.704e-05","0.0055","-3e-05","0.013","5.704e-05","0.017"
"PI3K/AKT","CNA_GSK3B","mRNA_PTEN","Drug_dacomitinib","-5.58e-06","0.0026","6.62e-06","0.0063","-1.22e-05","0.0087"
"PI3K/AKT","CNA_GSK3B","mRNA_AKT1S1","Drug_dacomitinib","-1e-08","1e-04","-8.1e-07","0.0021","8.1e-07","0.0022"
"PI3K/AKT","CNA_GSK3B","Protein_AKT1","Drug_dacomitinib","7.4e-07","0.002","4.6e-07","0.0039","2.8e-07","0.0055"
"PI3K/AKT","CNA_GSK3B","Protein_GSK3B","Drug_dacomitinib","-0.00022654","0.0354","1.564e-05","0.0046","-0.00024218","0.0376"
"PI3K/AKT","CNA_GSK3B","Protein_GSK3A","Drug_dacomitinib","-6.216e-05","0.0015","-1.821e-05","0.0185","-4.395e-05","0.0197"
"PI3K/AKT","CNA_GSK3B","Protein_INPP4B","Drug_dacomitinib","-0.00037528","0.0149","2.904e-05","0.0173","-0.00040432","0.0309"
"PI3K/AKT","CNA_GSK3B","Protein_CDKN1B","Drug_dacomitinib","6.391e-05","0.0042","6.09e-06","0.0089","5.782e-05","0.0125"
"PI3K/AKT","CNA_GSK3B","Protein_AKT1S1","Drug_dacomitinib","5.92e-06","0.0053","-5.636e-05","0.0113","6.228e-05","0.016"
"PI3K/AKT","CNA_GSK3B","Protein_PTEN","Drug_dacomitinib","1.349e-05","0.0033","-4.84e-06","0.0035","1.833e-05","0.0068"
"PI3K/AKT","CNA_GSK3B","Protein_TSC2","Drug_dacomitinib","1.97e-06","0.0014","8.17e-06","0.0036","-6.2e-06","0.0048"
"PI3K/AKT","CNA_INPP4B","mRNA_GSK3B","Drug_dacomitinib","-1.44e-05","0.0026","-2.19e-06","0.0026","-1.221e-05","0.0051"
"PI3K/AKT","CNA_INPP4B","mRNA_TSC2","Drug_dacomitinib","1.066e-05","0.0048","-7.1e-07","0.0042","1.137e-05","0.0089"
"PI3K/AKT","CNA_INPP4B","mRNA_AKT2","Drug_dacomitinib","-3.6e-07","9e-04","-4.9e-07","0.0016","1.4e-07","0.0025"
"PI3K/AKT","CNA_INPP4B","mRNA_GSK3A","Drug_dacomitinib","-1.563e-05","0.0021","2.71e-06","0.0047","-1.834e-05","0.0068"
"PI3K/AKT","CNA_INPP4B","mRNA_INPP4B","Drug_dacomitinib","-0.00166537","0.0432","2.36e-06","8e-04","-0.00166772","0.0433"
"PI3K/AKT","CNA_INPP4B","mRNA_CDKN1B","Drug_dacomitinib","-8.31e-06","0.0025","7e-07","0.0043","-9.01e-06","0.0067"
"PI3K/AKT","CNA_INPP4B","mRNA_AKT3","Drug_dacomitinib","2.84e-06","0.0042","5.37e-06","0.0031","-2.53e-06","0.0069"
"PI3K/AKT","CNA_INPP4B","mRNA_AKT1","Drug_dacomitinib","8.05e-06","0.0012","2.68e-06","0.004","5.38e-06","0.0051"
"PI3K/AKT","CNA_INPP4B","mRNA_PTEN","Drug_dacomitinib","1.11e-06","9e-04","-1.456e-05","0.0011","1.566e-05","0.002"
"PI3K/AKT","CNA_INPP4B","mRNA_AKT1S1","Drug_dacomitinib","2e-06","6e-04","-1.37e-06","0.002","3.37e-06","0.0025"
"PI3K/AKT","CNA_INPP4B","Protein_AKT1","Drug_dacomitinib","-3.58e-06","3e-04","-1.95e-06","0.0024","-1.63e-06","0.0027"
"PI3K/AKT","CNA_INPP4B","Protein_GSK3B","Drug_dacomitinib","1.739e-05","0.0025","-1.144e-05","0.003","2.883e-05","0.0051"
"PI3K/AKT","CNA_INPP4B","Protein_GSK3A","Drug_dacomitinib","-1.94e-05","0.001","-2.16e-06","0.0015","-1.724e-05","0.0022"
"PI3K/AKT","CNA_INPP4B","Protein_INPP4B","Drug_dacomitinib","-0.00012778","0.012","1.157e-05","0.0016","-0.00013935","0.0131"
"PI3K/AKT","CNA_INPP4B","Protein_CDKN1B","Drug_dacomitinib","3.9e-07","0.0036","-1.187e-05","0.0041","1.226e-05","0.0077"
"PI3K/AKT","CNA_INPP4B","Protein_AKT1S1","Drug_dacomitinib","-7.7e-06","0.0029","-4.92e-06","0.006","-2.78e-06","0.0089"
"PI3K/AKT","CNA_INPP4B","Protein_PTEN","Drug_dacomitinib","1.57e-06","0.0017","3.9e-07","2e-04","1.18e-06","0.0019"
"PI3K/AKT","CNA_INPP4B","Protein_TSC2","Drug_dacomitinib","3.41e-06","0.0019","1e-06","0.0011","2.42e-06","0.003"
"PI3K/AKT","mRNA_GSK3B","Protein_AKT1","Drug_dacomitinib","-8.242e-05","0.0108","1.174e-05","0.0034","-9.417e-05","0.0137"
"PI3K/AKT","mRNA_GSK3B","Protein_GSK3B","Drug_dacomitinib","-0.00018182","0.0197","1.613e-05","0.0048","-0.00019795","0.0236"
"PI3K/AKT","mRNA_GSK3B","Protein_GSK3A","Drug_dacomitinib","-4.5e-06","0.002","-1.85e-05","0.0215","1.4e-05","0.0226"
"PI3K/AKT","mRNA_GSK3B","Protein_INPP4B","Drug_dacomitinib","2.569e-05","0.0014","3.51e-06","0.0074","2.218e-05","0.0083"
"PI3K/AKT","mRNA_GSK3B","Protein_CDKN1B","Drug_dacomitinib","-2.457e-05","0.0028","2.997e-05","0.0073","-5.454e-05","0.0101"
"PI3K/AKT","mRNA_GSK3B","Protein_AKT1S1","Drug_dacomitinib","-2.967e-05","0.0041","4.957e-05","0.0116","-7.925e-05","0.0146"
"PI3K/AKT","mRNA_GSK3B","Protein_PTEN","Drug_dacomitinib","-1.21e-06","0.0019","-4.66e-06","0.0022","3.44e-06","0.0041"
"PI3K/AKT","mRNA_GSK3B","Protein_TSC2","Drug_dacomitinib","7.27e-06","0.0023","-3.47e-06","0.0019","1.075e-05","0.0042"
"PI3K/AKT","mRNA_TSC2","Protein_AKT1","Drug_dacomitinib","3.019e-05","0.0047","1.26e-06","0.0015","2.893e-05","0.006"
"PI3K/AKT","mRNA_TSC2","Protein_GSK3B","Drug_dacomitinib","-5.1e-07","0.0043","1.19e-06","0.0033","-1.7e-06","0.0073"
"PI3K/AKT","mRNA_TSC2","Protein_GSK3A","Drug_dacomitinib","-1.127e-05","0.0013","6.91e-06","0.0043","-1.818e-05","0.0056"
"PI3K/AKT","mRNA_TSC2","Protein_INPP4B","Drug_dacomitinib","2.382e-05","0.0024","1.25e-05","0.004","1.132e-05","0.0059"
"PI3K/AKT","mRNA_TSC2","Protein_CDKN1B","Drug_dacomitinib","1.1e-07","0.0027","-1.345e-05","0.0078","1.356e-05","0.0104"
"PI3K/AKT","mRNA_TSC2","Protein_AKT1S1","Drug_dacomitinib","-4.42e-05","0.0072","-1.31e-06","0.0055","-4.288e-05","0.0125"
"PI3K/AKT","mRNA_TSC2","Protein_PTEN","Drug_dacomitinib","5.59e-06","6e-04","2.14e-06","0.0028","3.45e-06","0.0031"
"PI3K/AKT","mRNA_TSC2","Protein_TSC2","Drug_dacomitinib","0.00010318","0.0098","-4.79e-06","8e-04","0.00010796","0.0106"
"PI3K/AKT","mRNA_AKT2","Protein_AKT1","Drug_dacomitinib","-3.14e-06","7e-04","2.59e-06","0.0049","-5.73e-06","0.0056"
"PI3K/AKT","mRNA_AKT2","Protein_GSK3B","Drug_dacomitinib","-5.271e-05","0.0086","7.2e-07","0.0067","-5.343e-05","0.0144"
"PI3K/AKT","mRNA_AKT2","Protein_GSK3A","Drug_dacomitinib","2.353e-05","0.0058","-2.058e-05","0.0054","4.411e-05","0.0108"
"PI3K/AKT","mRNA_AKT2","Protein_INPP4B","Drug_dacomitinib","3.518e-05","0.0037","-6.38e-06","0.003","4.157e-05","0.0066"
"PI3K/AKT","mRNA_AKT2","Protein_CDKN1B","Drug_dacomitinib","-1.85e-06","0.0042","2.72e-06","0.0061","-4.57e-06","0.01"
"PI3K/AKT","mRNA_AKT2","Protein_AKT1S1","Drug_dacomitinib","-1.056e-05","0.0029","-2.655e-05","0.0129","1.599e-05","0.0154"
"PI3K/AKT","mRNA_AKT2","Protein_PTEN","Drug_dacomitinib","6.84e-06","0.0014","-4e-08","0.0023","6.89e-06","0.0037"
"PI3K/AKT","mRNA_AKT2","Protein_TSC2","Drug_dacomitinib","8.954e-05","0.0054","-2.38e-06","0.0011","9.192e-05","0.0065"
"PI3K/AKT","mRNA_GSK3A","Protein_AKT1","Drug_dacomitinib","-2.023e-05","0.0028","3.562e-05","0.0234","-5.586e-05","0.0252"
"PI3K/AKT","mRNA_GSK3A","Protein_GSK3B","Drug_dacomitinib","4.467e-05","0.005","-4.008e-05","0.0245","8.475e-05","0.0273"
"PI3K/AKT","mRNA_GSK3A","Protein_GSK3A","Drug_dacomitinib","0.00011072","0.0224","7.6e-07","0.0055","0.00010996","0.0253"
"PI3K/AKT","mRNA_GSK3A","Protein_INPP4B","Drug_dacomitinib","-9.49e-06","0.0022","-5.16e-06","0.0023","-4.34e-06","0.0043"
"PI3K/AKT","mRNA_GSK3A","Protein_CDKN1B","Drug_dacomitinib","4.822e-05","0.0048","-1.101e-05","0.0053","5.922e-05","0.0092"
"PI3K/AKT","mRNA_GSK3A","Protein_AKT1S1","Drug_dacomitinib","-5.31e-06","0.0026","1.727e-05","0.0137","-2.259e-05","0.0156"
"PI3K/AKT","mRNA_GSK3A","Protein_PTEN","Drug_dacomitinib","-3.44e-06","0.0014","1.14e-06","0.0021","-4.57e-06","0.0034"
"PI3K/AKT","mRNA_GSK3A","Protein_TSC2","Drug_dacomitinib","2.83e-05","0.005","-4.5e-07","0.0016","2.875e-05","0.0066"
"PI3K/AKT","mRNA_INPP4B","Protein_AKT1","Drug_dacomitinib","7.1e-07","0.001","1.22e-06","0.0028","-5.1e-07","0.0038"
"PI3K/AKT","mRNA_INPP4B","Protein_GSK3B","Drug_dacomitinib","-1.049e-05","0.0029","-2.185e-05","0.0105","1.136e-05","0.0121"
"PI3K/AKT","mRNA_INPP4B","Protein_GSK3A","Drug_dacomitinib","2.161e-05","0.0033","-7.1e-07","0.005","2.232e-05","0.0078"
"PI3K/AKT","mRNA_INPP4B","Protein_INPP4B","Drug_dacomitinib","-0.00603232","0.096","-9.07e-06","0.003","-0.00602324","0.096"
"PI3K/AKT","mRNA_INPP4B","Protein_CDKN1B","Drug_dacomitinib","-4e-07","0.0016","1.268e-05","0.0057","-1.308e-05","0.0073"
"PI3K/AKT","mRNA_INPP4B","Protein_AKT1S1","Drug_dacomitinib","-3.874e-05","0.0075","1.287e-05","0.0066","-5.161e-05","0.0128"
"PI3K/AKT","mRNA_INPP4B","Protein_PTEN","Drug_dacomitinib","4.2e-06","9e-04","3.08e-06","0.0019","1.13e-06","0.0028"
"PI3K/AKT","mRNA_INPP4B","Protein_TSC2","Drug_dacomitinib","-7.67e-06","0.0018","-1.25e-06","0.0028","-6.42e-06","0.0046"
"PI3K/AKT","mRNA_CDKN1B","Protein_AKT1","Drug_dacomitinib","-1.496e-05","5e-04","-4.48e-06","0.0073","-1.048e-05","0.0076"
"PI3K/AKT","mRNA_CDKN1B","Protein_GSK3B","Drug_dacomitinib","5.684e-05","0.0141","5.84e-06","0.0077","5.1e-05","0.0189"
"PI3K/AKT","mRNA_CDKN1B","Protein_GSK3A","Drug_dacomitinib","-3.955e-05","0.0067","-3.19e-06","0.0079","-3.637e-05","0.0138"
"PI3K/AKT","mRNA_CDKN1B","Protein_INPP4B","Drug_dacomitinib","-8.003e-05","0.0064","3.61e-06","0.0086","-8.364e-05","0.0142"
"PI3K/AKT","mRNA_CDKN1B","Protein_CDKN1B","Drug_dacomitinib","0.0029952","0.0802","-2.9e-07","0.0067","0.00299549","0.081"
"PI3K/AKT","mRNA_CDKN1B","Protein_AKT1S1","Drug_dacomitinib","2.073e-05","0.0025","-0.00039018","0.0429","0.00041091","0.0439"
"PI3K/AKT","mRNA_CDKN1B","Protein_PTEN","Drug_dacomitinib","2.215e-05","0.0016","9.73e-06","0.0039","1.241e-05","0.0049"
"PI3K/AKT","mRNA_CDKN1B","Protein_TSC2","Drug_dacomitinib","-2.48e-05","0.0032","-2.439e-05","0.0075","-4.1e-07","0.0102"
"PI3K/AKT","mRNA_AKT3","Protein_AKT1","Drug_dacomitinib","-2.897e-05","0.0128","-1.238e-05","0.0028","-1.659e-05","0.0143"
"PI3K/AKT","mRNA_AKT3","Protein_GSK3B","Drug_dacomitinib","-9.31e-06","8e-04","8.19e-06","0.0091","-1.751e-05","0.0096"
"PI3K/AKT","mRNA_AKT3","Protein_GSK3A","Drug_dacomitinib","-1.692e-05","0.0042","-7.62e-06","0.0141","-9.3e-06","0.0158"
"PI3K/AKT","mRNA_AKT3","Protein_INPP4B","Drug_dacomitinib","0.00073137","0.0287","-1.793e-05","0.0028","0.00074929","0.0302"
"PI3K/AKT","mRNA_AKT3","Protein_CDKN1B","Drug_dacomitinib","-2.033e-05","0.015","7.358e-05","0.012","-9.391e-05","0.0256"
"PI3K/AKT","mRNA_AKT3","Protein_AKT1S1","Drug_dacomitinib","-4.556e-05","0.0086","-5.787e-05","0.0175","1.231e-05","0.024"
"PI3K/AKT","mRNA_AKT3","Protein_PTEN","Drug_dacomitinib","-4.561e-05","0.0037","-6.9e-07","0.0041","-4.492e-05","0.0074"
"PI3K/AKT","mRNA_AKT3","Protein_TSC2","Drug_dacomitinib","0.00011579","0.0052","-1.298e-05","0.0039","0.00012877","0.0091"
"PI3K/AKT","mRNA_AKT1","Protein_AKT1","Drug_dacomitinib","0.00020977","0.0221","-2.487e-05","0.0048","0.00023465","0.0239"
"PI3K/AKT","mRNA_AKT1","Protein_GSK3B","Drug_dacomitinib","-4.776e-05","0.0042","-1.5e-06","0.0062","-4.626e-05","0.0095"
"PI3K/AKT","mRNA_AKT1","Protein_GSK3A","Drug_dacomitinib","-4.248e-05","0.002","0.00016146","0.0274","-0.00020394","0.028"
"PI3K/AKT","mRNA_AKT1","Protein_INPP4B","Drug_dacomitinib","-7.53e-06","0.0024","2.19e-06","0.0038","-9.72e-06","0.0062"
"PI3K/AKT","mRNA_AKT1","Protein_CDKN1B","Drug_dacomitinib","-4.595e-05","0.0042","-4.392e-05","0.0119","-2.03e-06","0.0156"
"PI3K/AKT","mRNA_AKT1","Protein_AKT1S1","Drug_dacomitinib","-7.996e-05","0.0051","4.669e-05","0.0119","-0.00012665","0.0156"
"PI3K/AKT","mRNA_AKT1","Protein_PTEN","Drug_dacomitinib","-1.12e-06","5e-04","2.14e-06","0.0041","-3.26e-06","0.0044"
"PI3K/AKT","mRNA_AKT1","Protein_TSC2","Drug_dacomitinib","-3.587e-05","0.0028","6.36e-06","0.0031","-4.223e-05","0.0054"
"PI3K/AKT","mRNA_PTEN","Protein_AKT1","Drug_dacomitinib","-3.26e-06","0.0016","4.04e-06","0.0057","-7.3e-06","0.0068"
"PI3K/AKT","mRNA_PTEN","Protein_GSK3B","Drug_dacomitinib","-4.173e-05","0.0026","7.65e-06","0.0086","-4.937e-05","0.0108"
"PI3K/AKT","mRNA_PTEN","Protein_GSK3A","Drug_dacomitinib","3.5e-06","0.0018","-9.3e-07","0.0041","4.42e-06","0.0058"
"PI3K/AKT","mRNA_PTEN","Protein_INPP4B","Drug_dacomitinib","-5.7e-06","0.0018","-1.62e-06","0.0034","-4.08e-06","0.0051"
"PI3K/AKT","mRNA_PTEN","Protein_CDKN1B","Drug_dacomitinib","9.15e-06","0.0039","-2.616e-05","0.0063","3.531e-05","0.0095"
"PI3K/AKT","mRNA_PTEN","Protein_AKT1S1","Drug_dacomitinib","0.0001163","0.004","-0.00017576","0.0453","0.00029206","0.0473"
"PI3K/AKT","mRNA_PTEN","Protein_PTEN","Drug_dacomitinib","-0.00012273","0.0237","5.15e-06","0.0021","-0.00012788","0.024"
"PI3K/AKT","mRNA_PTEN","Protein_TSC2","Drug_dacomitinib","1.94e-05","0.0032","3e-08","0.0011","1.937e-05","0.0043"
"PI3K/AKT","mRNA_AKT1S1","Protein_AKT1","Drug_dacomitinib","-2.19e-06","0.0016","-4.6e-07","0.0054","-1.73e-06","0.0068"
"PI3K/AKT","mRNA_AKT1S1","Protein_GSK3B","Drug_dacomitinib","2.033e-05","0.0038","-2.48e-06","0.0068","2.281e-05","0.0102"
"PI3K/AKT","mRNA_AKT1S1","Protein_GSK3A","Drug_dacomitinib","4.26e-06","6e-04","9.09e-06","0.008","-4.83e-06","0.0082"
"PI3K/AKT","mRNA_AKT1S1","Protein_INPP4B","Drug_dacomitinib","7.419e-05","0.0064","1.742e-05","0.0049","5.677e-05","0.011"
"PI3K/AKT","mRNA_AKT1S1","Protein_CDKN1B","Drug_dacomitinib","9.11e-06","0.0028","-2.209e-05","0.0367","3.12e-05","0.039"
"PI3K/AKT","mRNA_AKT1S1","Protein_AKT1S1","Drug_dacomitinib","0.00073618","0.0476","-8.83e-06","0.007","0.00074501","0.0511"
"PI3K/AKT","mRNA_AKT1S1","Protein_PTEN","Drug_dacomitinib","-2.092e-05","8e-04","1.95e-06","0.0144","-2.287e-05","0.0147"
"PI3K/AKT","mRNA_AKT1S1","Protein_TSC2","Drug_dacomitinib","-1.894e-05","0.0019","9.2e-06","0.0021","-2.814e-05","0.004"
"RAS/MAPK","CNA_RPS6KA1","mRNA_YBX1","Drug_dacomitinib","-1.657e-05","0.0022","4.79e-06","0.0027","-2.136e-05","0.0049"
"RAS/MAPK","CNA_RPS6KA1","mRNA_ARAF","Drug_dacomitinib","0.00011207","0.0071","1.256e-05","0.0113","9.951e-05","0.0183"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK1","Drug_dacomitinib","1.17e-06","0.0023","1.15e-06","0.0054","2e-08","0.0074"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK3","Drug_dacomitinib","3.2e-05","0.0029","-5.244e-05","0.0197","8.444e-05","0.0216"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK8","Drug_dacomitinib","3.255e-05","0.0042","2.6e-06","0.0021","2.995e-05","0.0062"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK14","Drug_dacomitinib","-1.279e-05","0.0013","5.62e-06","0.0086","-1.841e-05","0.0095"
"RAS/MAPK","CNA_RPS6KA1","mRNA_RPS6KA1","Drug_dacomitinib","-0.00443432","0.1167","4.226e-05","0.0082","-0.00447658","0.1178"
"RAS/MAPK","CNA_RPS6KA1","mRNA_RAF1","Drug_dacomitinib","0.00013642","0.0232","-0.00018189","0.0456","0.00031831","0.0649"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAP2K1","Drug_dacomitinib","-1.706e-05","0.0027","-6.16e-06","0.0047","-1.09e-05","0.007"
"RAS/MAPK","CNA_RPS6KA1","mRNA_JUN","Drug_dacomitinib","2.008e-05","0.0013","-3.11e-06","0.0029","2.319e-05","0.0042"
"RAS/MAPK","CNA_RPS6KA1","Protein_ARAF","Drug_dacomitinib","2.323e-05","0.0013","-7.68e-06","0.0036","3.091e-05","0.0048"
"RAS/MAPK","CNA_RPS6KA1","Protein_JUN","Drug_dacomitinib","-1.4e-06","7e-04","3e-08","1e-04","-1.43e-06","8e-04"
"RAS/MAPK","CNA_RPS6KA1","Protein_RAF1","Drug_dacomitinib","1.788e-05","0.0039","7.48e-06","0.0044","1.04e-05","0.0077"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAPK1","Drug_dacomitinib","8.6e-07","0.0012","3.6e-07","0.003","5e-07","0.0042"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAPK8","Drug_dacomitinib","-4.28e-06","6e-04","0","0","-4.28e-06","6e-04"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAP2K1","Drug_dacomitinib","2.58e-06","3e-04","2.3e-06","0.0014","2.8e-07","0.0017"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAPK14","Drug_dacomitinib","-2.05e-06","0.0014","-8e-08","3e-04","-1.97e-06","0.0017"
"RAS/MAPK","CNA_RPS6KA1","Protein_RPS6KA1","Drug_dacomitinib","1.078e-05","0.0032","-5.8e-06","0.002","1.658e-05","0.005"
"RAS/MAPK","CNA_RPS6KA1","Protein_YBX1","Drug_dacomitinib","-5.355e-05","0.0114","-2.615e-05","0.0095","-2.74e-05","0.0204"
"RAS/MAPK","CNA_YBX1","mRNA_YBX1","Drug_dacomitinib","-6.597e-05","0.0319","1.4e-06","0.0012","-6.738e-05","0.0319"
"RAS/MAPK","CNA_YBX1","mRNA_ARAF","Drug_dacomitinib","4.604e-05","0.0096","-1.334e-05","0.0076","5.938e-05","0.0168"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK1","Drug_dacomitinib","1.507e-05","0.002","7.9e-07","0.0046","1.428e-05","0.0062"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK3","Drug_dacomitinib","2.101e-05","0.0025","1.795e-05","0.004","3.06e-06","0.0063"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK8","Drug_dacomitinib","4.35e-06","0.0043","5.5e-07","0.0043","3.81e-06","0.0082"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK14","Drug_dacomitinib","-4.37e-06","4e-04","-9.67e-06","0.0067","5.29e-06","0.0071"
"RAS/MAPK","CNA_YBX1","mRNA_RPS6KA1","Drug_dacomitinib","-1.169e-05","0.0079","1.309e-05","0.0095","-2.478e-05","0.0169"
"RAS/MAPK","CNA_YBX1","mRNA_RAF1","Drug_dacomitinib","-9.804e-05","0.0281","0.00054557","0.1039","-0.00064361","0.126"
"RAS/MAPK","CNA_YBX1","mRNA_MAP2K1","Drug_dacomitinib","-9.8e-07","2e-04","-1.58e-06","0.002","5.9e-07","0.0022"
"RAS/MAPK","CNA_YBX1","mRNA_JUN","Drug_dacomitinib","-3.05e-06","4e-04","5.5e-06","0.0019","-8.55e-06","0.0023"
"RAS/MAPK","CNA_YBX1","Protein_ARAF","Drug_dacomitinib","-1.564e-05","0.0011","-2.75e-06","0.0016","-1.289e-05","0.0027"
"RAS/MAPK","CNA_YBX1","Protein_JUN","Drug_dacomitinib","-4.2e-07","0.0013","1.45e-06","8e-04","-1.87e-06","0.0021"
"RAS/MAPK","CNA_YBX1","Protein_RAF1","Drug_dacomitinib","-1.722e-05","0.0034","1.56e-06","0.0027","-1.878e-05","0.006"
"RAS/MAPK","CNA_YBX1","Protein_MAPK1","Drug_dacomitinib","-2.6e-07","0.0014","-1.5e-07","0.0018","-1.2e-07","0.0032"
"RAS/MAPK","CNA_YBX1","Protein_MAPK8","Drug_dacomitinib","-4.17e-06","9e-04","1.76e-06","1e-04","-5.93e-06","0.001"
"RAS/MAPK","CNA_YBX1","Protein_MAP2K1","Drug_dacomitinib","1.509e-05","0.0014","2.77e-06","0.0015","1.232e-05","0.0028"
"RAS/MAPK","CNA_YBX1","Protein_MAPK14","Drug_dacomitinib","-2.34e-06","3e-04","-1.9e-07","5e-04","-2.14e-06","8e-04"
"RAS/MAPK","CNA_YBX1","Protein_RPS6KA1","Drug_dacomitinib","2.14e-06","0.0016","-4.96e-06","0.0023","7.1e-06","0.0039"
"RAS/MAPK","CNA_YBX1","Protein_YBX1","Drug_dacomitinib","-4.24e-06","0.0027","-3.243e-05","0.0125","2.819e-05","0.0151"
"RAS/MAPK","CNA_JUN","mRNA_YBX1","Drug_dacomitinib","3.123e-05","0.0064","-1.99e-06","3e-04","3.322e-05","0.0067"
"RAS/MAPK","CNA_JUN","mRNA_ARAF","Drug_dacomitinib","3.478e-05","0.005","-1.06e-06","0.005","3.583e-05","0.01"
"RAS/MAPK","CNA_JUN","mRNA_MAPK1","Drug_dacomitinib","8.47e-06","0.0019","-2.04e-06","0.0017","1.051e-05","0.0036"
"RAS/MAPK","CNA_JUN","mRNA_MAPK3","Drug_dacomitinib","9.01e-06","9e-04","-1.25e-06","0.0017","1.025e-05","0.0025"
"RAS/MAPK","CNA_JUN","mRNA_MAPK8","Drug_dacomitinib","8.294e-05","0.0063","1.13e-06","0.003","8.181e-05","0.0089"
"RAS/MAPK","CNA_JUN","mRNA_MAPK14","Drug_dacomitinib","-4.88e-06","4e-04","1.078e-05","0.0064","-1.566e-05","0.0068"
"RAS/MAPK","CNA_JUN","mRNA_RPS6KA1","Drug_dacomitinib","-0.00013823","0.0099","2.118e-05","0.0099","-0.00015941","0.0176"
"RAS/MAPK","CNA_JUN","mRNA_RAF1","Drug_dacomitinib","0.00018563","0.0193","-0.00015589","0.0264","0.00034152","0.0434"
"RAS/MAPK","CNA_JUN","mRNA_MAP2K1","Drug_dacomitinib","-1.9e-07","1e-04","-4.08e-06","0.0019","3.89e-06","0.002"
"RAS/MAPK","CNA_JUN","mRNA_JUN","Drug_dacomitinib","4.34e-05","0.0065","5.6e-07","9e-04","4.284e-05","0.0071"
"RAS/MAPK","CNA_JUN","Protein_ARAF","Drug_dacomitinib","-2.43e-06","0.0017","-7.7e-07","7e-04","-1.66e-06","0.0024"
"RAS/MAPK","CNA_JUN","Protein_JUN","Drug_dacomitinib","-4.3e-07","3e-04","3.3e-06","0.0014","-3.73e-06","0.0017"
